journal_name,issn,field,doi,title,received_date,accepted_date,revised_date,published_date,days_submission_to_acceptance,days_acceptance_to_publication,days_total,data_source
Plasma and Fusion Research,1880-6821,Physics,10.1585/pfr.19.1403003,Effect of Large-Angle Scattering on Particle Transport and Heat Flux in Advanced Divertor Magnetic Field Configurations,2023-09-06,2023-11-26,,2024-01-12,81,47,128,jstage
Plasma and Fusion Research,1880-6821,Physics,10.1585/pfr.19.1403002,Computational Study of the Supersonic Molecular Beam Injection in Thailand Tokamak-1 based on the 2D Fluid Model,2023-02-27,2023-11-24,,2024-01-12,270,49,319,jstage
Plasma and Fusion Research,1880-6821,Physics,10.1585/pfr.18.1402089,Anomalous Ion Heating in Lower Hybrid Wave Sustained Plasmas on the TST-2 Spherical Tokamak Device,2023-05-10,2023-10-27,,2023-12-08,170,42,212,jstage
Plasma and Fusion Research,1880-6821,Physics,10.1585/pfr.18.1203090,Classical Cross-Field Self-Diffusion Due to Finite Larmor Radius,2023-10-02,2023-11-12,,2023-12-08,41,26,67,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.267,New chromosome counts from crozier tips of &lt;i&gt;Diplazium esculentum&lt;/i&gt; (Retz.) Sw.: A promising strategy in fern cytology,2025-03-03,2025-08-28,,2025-12-20,178,114,292,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.227,Discovery of a novel &lt;i&gt;CYP76AD1–DODA1&lt;/i&gt; gene cluster associated with betalain pigmentation in quinoa,2025-07-24,2025-10-22,,2025-12-20,90,59,149,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.239,"The expression and localization patterns of BRAHMA, a core component of the SWI/SNF chromatin remodeling complex",2025-10-22,2025-10-27,,2025-12-20,5,54,59,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.201,&lt;i&gt;In situ&lt;/i&gt; detection of γH2AX in developing Arabidopsis anthers by whole-mount immunofluorescent chemistry,2025-09-29,2025-10-28,,2025-12-20,29,53,82,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.245,Microsporogenesis and reduced fertility in Algerian populations of &lt;i&gt;Hordeum bulbosum&lt;/i&gt; L. (Poaceae),2025-05-11,2025-10-28,,2025-12-20,170,53,223,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.207,Karyotype analysis and taxonomic insights of &lt;i&gt;Cirsium&lt;/i&gt; (Compositae) in Taiwan,2024-12-17,2025-04-29,,2025-12-20,133,235,368,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.255,"Aneuploidy and chromosome number variation in the genus &lt;i&gt;Impatiens&lt;/i&gt; from the riparian habitats of the Beas River, Himachal Pradesh, India",2025-08-12,2025-11-05,,2025-12-20,85,45,130,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.221,Meiotic behavior and chromosomal irregularities in two &lt;i&gt;Tradescantia&lt;/i&gt; L. species,2025-02-02,2025-10-13,,2025-12-20,253,68,321,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.271,"Cytological study of the genus &lt;i&gt;Aspidistra&lt;/i&gt; Ker-Gawl. from Guangxi, China II",2025-01-19,2025-09-11,,2025-12-20,235,100,335,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.203,Mendel’s Grapevine: Brno to Koishikawa and back again,2025-09-21,2025-10-10,,2025-12-20,19,71,90,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.145,Live-imaging with quantitative analysis of cellular flows to visualize left-right asymmetry during early chick embryo development,2025-07-16,2025-07-18,,2025-09-25,2,69,71,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.153,&lt;i&gt;In vitro&lt;/i&gt; propagation of rare endemic &lt;i&gt;Tripleurospermum hygrophilum&lt;/i&gt; (Asteraceae): Assessment of genetic stability by chromosome number and genome size,2024-12-19,2025-05-19,,2025-09-25,151,129,280,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.165,"Identifying a major gene on Chromosome 2 that controls the XY pairing in &lt;i&gt;Drosophila ananassae&lt;/i&gt; Doleschall, 1858",2025-01-20,2025-06-24,,2025-09-25,155,93,248,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.159,"Cytogenetic characterization in &lt;i&gt;Hoplias brasiliensis&lt;/i&gt; (Characiformes, Erythrinidae) from an isolated river basin in northeastern South America",2024-03-07,2025-06-23,,2025-09-25,473,94,567,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.195,Karyotype analysis and chromosome evolution of Schisandraceae on the Korean Peninsula,2024-06-08,2025-07-07,,2025-09-25,394,80,474,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.173,Antimitotic and cytotoxic effects of &lt;i&gt;Clerodendrum indicum&lt;/i&gt; leaf aqueous extract in &lt;i&gt;Allium cepa&lt;/i&gt; root tip cells,2024-10-15,2025-07-10,,2025-09-25,268,77,345,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.179,"Meiotic behavior and its impact on sexual reproductive output in &lt;i&gt;Gloriosa superba&lt;/i&gt; L. from Siwalik sub-Himalayan range of J&amp;K, India",2024-10-07,2025-08-06,,2025-09-25,303,50,353,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.187,Mutation in &lt;i&gt;OPR3&lt;/i&gt; ortholog affects stamen function but not petal size in &lt;i&gt;Torenia fournieri&lt;/i&gt;,2025-02-23,2025-08-14,,2025-09-25,172,42,214,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.147,Photosymbiosis in green algae: Diversity and its impacts on host and symbiont fitness,2025-07-06,2025-07-18,,2025-09-25,12,69,81,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.93,Role of perinuclear microtubules in nuclear migration following cytokinesis of tobacco BY-2 cells,2024-11-18,2025-02-20,,2025-06-25,94,125,219,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.109,Male meiosis and chromosome numbers in seventeen species of tribe Cardueae from northwest Himalayas,2024-08-06,2025-03-19,,2025-06-25,225,98,323,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.133,Karyotype analysis of some species of &lt;i&gt;Hyoscyamus&lt;/i&gt; and &lt;i&gt;Archihyoscyamus&lt;/i&gt; genera (Solanaceae) from Turkey,2024-12-09,2025-02-27,,2025-06-25,80,118,198,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.127,"Cytological study of the genus &lt;i&gt;Aspidistra&lt;/i&gt; Ker-Gawl. from Guangxi, China I",2024-11-14,2025-02-13,,2025-06-25,91,132,223,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.119,"A unique accumulation of chromosomal variants and coat colors in a small population of the Norway rat at Kanagawa Prefecture, central Japan",2024-10-28,2025-04-29,,2025-06-25,183,57,240,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.139,Karyological study of &lt;i&gt;Ageratum conyzoides&lt;/i&gt; Linn. and &lt;i&gt;Eclipta alba&lt;/i&gt; (L.) Hassk from the Asteraceae family,2024-10-18,2025-03-14,,2025-06-25,147,103,250,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.77,Amyloplast imaging system in Arabidopsis ovule integument,2025-04-10,2025-04-23,,2025-06-25,13,63,76,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.101,The AT-rich regions correspond to the localized centromeres in meiotic chromosomes of &lt;i&gt;Drosera filiformis&lt;/i&gt; Raf.,2025-01-31,2025-03-15,,2025-06-25,43,102,145,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.85,Karyotypic features and cluster analysis of &lt;i&gt;Callicarpa&lt;/i&gt; (Lamiaceae) from China,2024-08-26,2025-01-29,,2025-06-25,156,147,303,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.79,Expanding plant cell microscopy through artificial intelligence focusing on segmentation and virtual staining,2025-01-09,2025-01-31,,2025-06-25,22,145,167,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.3,Secrets and mysteries of primary symbiosis establishment,2025-01-05,2025-01-22,,2025-03-25,17,62,79,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.1,High resolution detection of suberized cells in root cross-sections using Z-stack images,2025-01-10,2025-01-22,,2025-03-25,12,62,74,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.73,Gametophytic chromosome numbers in Indian species of &lt;i&gt;Mammillaria&lt;/i&gt; Haw.,2024-07-02,2024-12-10,,2025-03-25,161,105,266,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.69,Ploidy and karyotype analysis of two &lt;i&gt;Begonia&lt;/i&gt; species,2024-08-20,2024-12-09,,2025-03-25,111,106,217,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.37,"Chromosome number, karyotype, and genome size investigation in seven &lt;i&gt;Hosta&lt;/i&gt; taxa (Asparagaceae)",2024-07-08,2024-12-03,,2025-03-25,148,112,260,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.63,Chromosome numbers of seven taxa of the genus &lt;i&gt;Cyperus&lt;/i&gt; L. (Cyperaceae) from Japan,2024-10-01,2024-11-27,,2025-03-25,57,118,175,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.51,Chromosome alterations in two species of &lt;i&gt;Iris&lt;/i&gt; (Iridaceae) endemic to southern Italy,2024-10-02,2024-11-15,,2025-03-25,44,130,174,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.21,FISH karyotype of nine alfalfa cultivars displayed by oligo-FISH,2024-05-01,2024-11-26,,2025-03-25,209,119,328,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.57,Detailed karyotype analysis in the Indian eggplants by application of EMA chromosome preparation method,2024-07-17,2024-11-25,,2025-03-25,131,120,251,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.7,WUSCHEL/TILLERS ABSENT1—A key regulator of plant development,2024-12-06,2025-01-28,,2025-03-25,53,56,109,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.29,"Elucidation of the phylogenetic relationships among &lt;i&gt;Alpinia&lt;/i&gt; species native to the Nansei Islands, Japan",2024-09-25,2024-11-27,,2025-03-25,63,118,181,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.43,"Classical molecular cytogenetics of spiny-tailed house gecko, &lt;i&gt;Hemidactylus frenatus&lt;/i&gt; (Squamata, Gekkonidae) from Thailand",2024-07-14,2024-12-10,,2025-03-25,149,105,254,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.90.15,Isolation and FISH mapping of three repetitive DNAs in &lt;i&gt;Capsicum annuum&lt;/i&gt; L.,2024-02-21,2024-11-25,,2025-03-25,278,120,398,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.261,Development of a microscopy-based method for genome ploidy analysis of all constituent cells in mouse blastocysts,2024-09-25,2024-10-03,,2024-12-25,8,83,91,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.329,Cytological effects of EMS treatment on &lt;i&gt;Salvia hispanica&lt;/i&gt; L.: Implications for mutation breeding programs,2024-03-01,2024-08-26,,2024-12-25,178,121,299,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.321,"Mitochondrial gene sequences for molecular identification of the freshwater jellyfish &lt;i&gt;Limnocnida indica&lt;/i&gt; Annandale, 1912 (Hydrozoa: Limnomedusae: Olindiidae)",2024-06-04,2024-09-30,,2024-12-25,118,86,204,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.341,Cytology of the genus &lt;i&gt;Pinda&lt;/i&gt; P.K.Mukh. &amp; Constance (Apiaceae): An endemic genus to the India,2024-07-24,2024-09-30,,2024-12-25,68,86,154,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.307,"Transverse flagellum contraction synchronized with longitudinal flagellum retraction in &lt;i&gt;Akashiwo sanguinea&lt;/i&gt;, a dinokont dinoflagellate",2024-05-18,2024-09-30,,2024-12-25,135,86,221,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.277,The inhibition of KLF6 suppresses the proliferation of nasopharyngeal carcinoma cells and promotes apoptosis by inducing cell cycle arrest,2024-03-19,2024-07-31,,2024-12-25,134,147,281,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.335,Cytological study of the genus &lt;i&gt;Aspidistra&lt;/i&gt; Ker-Gawl. from Vietnam I,2024-07-03,2024-09-20,,2024-12-25,79,96,175,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.271,In pursuit of living cells: Dr. Bungo Wada and myself,2024-08-22,2024-09-30,,2024-12-25,39,86,125,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.285,Genotoxic and cytotoxic effects of zinc oxide nanoparticles (ZnO-NPs) synthesized by hydrothermal method on lentils (&lt;i&gt;Lens culinaris&lt;/i&gt; Medik.),2024-03-21,2024-09-01,,2024-12-25,164,115,279,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.297,"Evaluation of the cytotoxicity and genotoxicity of L-canavanine, a non-protein amino acid, utilizing the &lt;i&gt;Allium cepa&lt;/i&gt; L. root model",2024-03-07,2024-09-19,,2024-12-25,196,97,293,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.345,Karyotype analysis of some &lt;i&gt;Tragopogon&lt;/i&gt; L. taxa from Turkey,2024-08-23,2024-10-07,,2024-12-25,45,79,124,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.263,Functions of actin and myosin in the nucleus,2024-10-01,2024-10-08,,2024-12-25,7,78,85,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.187,Optimizing codon usage and gene evolution in the unicellular red alga &lt;i&gt;Cyanidioschyzon merolae&lt;/i&gt;,2024-05-10,2024-06-07,,2024-09-25,28,110,138,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.203,"Karyotype analysis on &lt;i&gt;Gloriosa superba&lt;/i&gt; using enzymatic maceration and air-drying-based Giemsa, DAPI, and CMA staining techniques",2024-02-19,2024-05-20,,2024-09-25,91,128,219,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.197,"Occurrence and impact of polyploidy in dicotyledonous plants from Kinnaur, Himachal Pradesh (India)",2023-12-07,2024-04-12,,2024-09-25,127,166,293,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.181,"A guide to the use of the Inter-University Bio-Backup Project (IBBP) for the sustainability of individual research, even in the event of natural disasters or other unexpected accidents",2024-07-09,2024-07-26,,2024-09-25,17,61,78,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.179,Visualization of the shell structure of the testate amoeba &lt;i&gt;Paulinella micropora&lt;/i&gt; by FE-SEM,2024-07-09,2024-07-30,,2024-09-25,21,57,78,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.245,"Endopolyploidy dynamics in the cerebral ganglion development of &lt;i&gt;Solenopsis saevissima&lt;/i&gt; (Smith, 1855) (Hymenoptera, Formicidae)",2023-11-08,2024-06-24,,2024-09-25,229,93,322,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.251,Chromosome number report of six &lt;i&gt;Carex&lt;/i&gt; sect. &lt;i&gt;Mitratae&lt;/i&gt; taxa from the Korean Peninsula (Cyperaceae),2024-02-08,2024-06-11,,2024-09-25,124,106,230,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.211,Inducing autotetraploid and developing a rapid propagation strategy for &lt;i&gt;Codonopsis pilosula&lt;/i&gt;,2024-02-22,2024-06-07,,2024-09-25,106,110,216,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.257,Chromosome numbers of six species of &lt;i&gt;Championella&lt;/i&gt; group in &lt;i&gt;Strobilanthes&lt;/i&gt; (Acanthaceae) from China,2024-05-31,2024-07-04,,2024-09-25,34,83,117,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.225,"The size of viable pollen is correlated with ploidy level, as evidenced by a polyploid series of &lt;i&gt;Ocimum&lt;/i&gt; L. from Thailand",2024-03-21,2024-06-28,,2024-09-25,99,89,188,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.235,DR-OPC01 sequence disperses throughout the &lt;i&gt;Drosera rotundifolia&lt;/i&gt;-derived genomes in the allohexaploid sundew &lt;i&gt;Drosera tokaiensis&lt;/i&gt;,2024-06-25,2024-07-08,,2024-09-25,13,79,92,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.133,Effects of fertilization of male gametes with heavy-ion beam irradiation on embryo and endosperm development in &lt;i&gt;Cyrtanthus mackenii&lt;/i&gt;,2024-01-25,2024-04-10,,2024-06-25,76,76,152,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.105,Culture of 26 &lt;i&gt;Haematococcus&lt;/i&gt; strains under autotrophic and mixotrophic conditions and astaxanthin production,2024-02-02,2024-03-27,,2024-06-25,54,90,144,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.83,Application of &lt;i&gt;de novo&lt;/i&gt; shoot regeneration system from root explants of &lt;i&gt;Arabidopsis thaliana&lt;/i&gt;,2024-04-17,2024-05-02,,2024-06-25,15,54,69,jstage
Cytologia,0011-4545,Animal Science & Veterinary,10.1508/cytologia.89.127,Mixed-ploidy in Iranian endemic &lt;i&gt;Cymbopogon olivieri&lt;/i&gt; (Boiss.) Bor: A chromosomal and holoploid genome size study,2024-01-16,2024-04-08,,2024-06-25,83,78,161,jstage
